batch,epoch,train_accuracy,train_loss
2177.0,16.0,0.78125,0.5984196
2178.0,16.0,0.9375,0.3416323
2179.0,16.0,0.84375,0.43370384
2180.0,16.0,0.875,0.5177159
2181.0,16.0,0.84375,0.5792804
2182.0,16.0,0.84375,0.5137736
2183.0,16.0,0.8125,0.70669985
2184.0,16.0,0.9375,0.47119018
2185.0,16.0,0.875,0.5600979
2186.0,16.0,0.8125,0.48282868
2187.0,16.0,0.875,0.514736
2188.0,16.0,0.8125,0.6037907
2189.0,16.0,0.78125,0.84614074
2190.0,16.0,0.90625,0.3789196
2191.0,16.0,0.875,0.52821237
2192.0,16.0,0.782608695652174,0.5152882
2193.0,17.0,0.96875,0.27733222
2194.0,17.0,0.84375,0.4935518
2195.0,17.0,0.875,0.4543389
2196.0,17.0,0.875,0.5582715
2197.0,17.0,0.875,0.5109634
2198.0,17.0,0.90625,0.3720216
2199.0,17.0,0.8125,0.5814779
2200.0,17.0,0.875,0.44979042
2201.0,17.0,0.84375,0.595102
2202.0,17.0,0.84375,0.5239022
2203.0,17.0,0.8125,0.5363478
2204.0,17.0,0.75,0.6335314
2205.0,17.0,0.84375,0.54139197
2206.0,17.0,0.8125,0.5972128
2207.0,17.0,0.9375,0.27855596
2208.0,17.0,0.875,0.33884245
2209.0,17.0,0.90625,0.34954616
2210.0,17.0,0.90625,0.33475247
2211.0,17.0,0.84375,0.48977822
2212.0,17.0,0.84375,0.48430058
2213.0,17.0,0.8125,0.57643324
2214.0,17.0,0.78125,0.7304954
2215.0,17.0,0.8125,0.4938998
2216.0,17.0,0.78125,0.62242526
2217.0,17.0,0.78125,0.5367191
2218.0,17.0,0.9375,0.283838
2219.0,17.0,0.78125,0.56108296
2220.0,17.0,0.9375,0.32606605
2221.0,17.0,0.8125,0.66819733
2222.0,17.0,0.8125,0.502945
2223.0,17.0,0.875,0.49423188
2224.0,17.0,0.875,0.55856836
2225.0,17.0,0.90625,0.41405153
2226.0,17.0,0.90625,0.43822244
2227.0,17.0,0.90625,0.45121083
2228.0,17.0,0.78125,0.58341366
2229.0,17.0,0.84375,0.45466408
2230.0,17.0,0.90625,0.45969966
2231.0,17.0,0.90625,0.4423218
2232.0,17.0,0.96875,0.29708806
2233.0,17.0,0.84375,0.5660769
2234.0,17.0,0.8125,0.716332
2235.0,17.0,0.875,0.54813457
2236.0,17.0,0.90625,0.32865345
2237.0,17.0,0.84375,0.4346029
2238.0,17.0,0.84375,0.46374303
2239.0,17.0,0.84375,0.48570392
2240.0,17.0,0.875,0.5056334
2241.0,17.0,0.875,0.42271936
2242.0,17.0,0.78125,0.68308055
2243.0,17.0,0.75,0.60349506
2244.0,17.0,0.90625,0.47237116
2245.0,17.0,0.84375,0.47986493
2246.0,17.0,0.90625,0.36028588
2247.0,17.0,0.6875,0.87986714
2248.0,17.0,0.90625,0.51176775
2249.0,17.0,0.75,0.510885
2250.0,17.0,0.84375,0.51094943
2251.0,17.0,0.875,0.3852698
2252.0,17.0,0.84375,0.49820065
2253.0,17.0,0.8125,0.55478865
2254.0,17.0,0.875,0.34982395
2255.0,17.0,0.71875,0.857239
2256.0,17.0,0.90625,0.52663016
2257.0,17.0,0.78125,0.6755048
2258.0,17.0,0.71875,0.7306075
2259.0,17.0,0.71875,0.7739957
2260.0,17.0,0.875,0.5449174
2261.0,17.0,0.90625,0.3300412
2262.0,17.0,0.9375,0.32550225
2263.0,17.0,0.84375,0.59848845
2264.0,17.0,0.84375,0.6450231
2265.0,17.0,0.875,0.3725637
2266.0,17.0,0.84375,0.4820945
2267.0,17.0,0.78125,0.5960231
2268.0,17.0,0.875,0.5315157
2269.0,17.0,0.8125,0.55809456
2270.0,17.0,0.875,0.4180407
2271.0,17.0,0.84375,0.59320027
2272.0,17.0,0.71875,0.8229872
2273.0,17.0,0.78125,0.6738534
2274.0,17.0,0.90625,0.34867004
2275.0,17.0,0.84375,0.57933813
2276.0,17.0,0.8125,0.6709173
2277.0,17.0,0.84375,0.53029597
2278.0,17.0,0.8125,0.6831833
2279.0,17.0,0.8125,0.5637766
2280.0,17.0,0.9375,0.3787076
2281.0,17.0,0.90625,0.45063567
2282.0,17.0,0.90625,0.43818006
2283.0,17.0,0.8125,0.58198476
2284.0,17.0,0.875,0.40879568
2285.0,17.0,0.90625,0.43708915
2286.0,17.0,0.84375,0.41538203
2287.0,17.0,0.90625,0.5924374
2288.0,17.0,0.78125,0.66799873
2289.0,17.0,0.90625,0.38925144
2290.0,17.0,0.8125,0.5305796
2291.0,17.0,0.90625,0.4185721
2292.0,17.0,0.78125,0.49468803
2293.0,17.0,0.875,0.41144118
2294.0,17.0,0.875,0.48919174
2295.0,17.0,0.9375,0.2905147
2296.0,17.0,0.90625,0.51405424
2297.0,17.0,0.71875,0.70139897
2298.0,17.0,0.8125,0.4473757
2299.0,17.0,0.96875,0.19296554
2300.0,17.0,0.9375,0.3565718
2301.0,17.0,0.90625,0.40400043
2302.0,17.0,0.875,0.3862177
2303.0,17.0,0.9375,0.45655003
2304.0,17.0,0.90625,0.35560504
2305.0,17.0,0.875,0.7776227
2306.0,17.0,0.875,0.48340967
2307.0,17.0,0.75,0.724709
2308.0,17.0,0.875,0.3811471
2309.0,17.0,0.90625,0.4315495
2310.0,17.0,0.9375,0.29605228
2311.0,17.0,0.96875,0.2550649
2312.0,17.0,0.75,0.777353
2313.0,17.0,0.84375,0.49124545
2314.0,17.0,0.84375,0.5444868
2315.0,17.0,0.78125,0.5837063
2316.0,17.0,0.8125,0.6288111
2317.0,17.0,0.8125,0.55607855
2318.0,17.0,0.90625,0.40353215
2319.0,17.0,0.8125,0.6212908
2320.0,17.0,0.90625,0.58481324
2321.0,17.0,0.9375,0.40552527
2322.0,17.0,0.875,0.36858568
2323.0,17.0,0.875,0.42229977
2324.0,17.0,0.75,0.7207909
2325.0,17.0,0.9375,0.44018346
2326.0,17.0,0.78125,0.61715263
2327.0,17.0,0.84375,0.53736883
2328.0,17.0,0.71875,0.9451043
2329.0,17.0,0.782608695652174,0.45071536
2330.0,18.0,0.90625,0.5147066
2331.0,18.0,0.8125,0.6466759
2332.0,18.0,0.9375,0.33111572
2333.0,18.0,0.875,0.48353994
2334.0,18.0,0.875,0.52794796
2335.0,18.0,0.84375,0.5490496
2336.0,18.0,0.8125,0.54592997
2337.0,18.0,0.9375,0.29960135
2338.0,18.0,0.8125,0.57352525
2339.0,18.0,0.9375,0.30936292
2340.0,18.0,0.8125,0.6049168
2341.0,18.0,0.8125,0.66270435
2342.0,18.0,0.75,0.7617682
2343.0,18.0,0.84375,0.4584738
2344.0,18.0,0.84375,0.5447311
2345.0,18.0,0.90625,0.32859743
2346.0,18.0,0.96875,0.28281468
2347.0,18.0,0.875,0.5136063
2348.0,18.0,0.875,0.5156868
2349.0,18.0,0.875,0.4304579
2350.0,18.0,0.8125,0.5267241
2351.0,18.0,0.84375,0.45811942
2352.0,18.0,0.90625,0.40849423
2353.0,18.0,0.9375,0.26548198
2354.0,18.0,0.8125,0.533878
2355.0,18.0,0.84375,0.6473809
2356.0,18.0,0.9375,0.35172692
2357.0,18.0,0.90625,0.47792053
2358.0,18.0,0.875,0.31143403
2359.0,18.0,0.8125,0.5855865
2360.0,18.0,0.84375,0.59661084
2361.0,18.0,0.9375,0.37405753
2362.0,18.0,0.78125,0.75975704
2363.0,18.0,0.8125,0.8186057
2364.0,18.0,0.875,0.41062498
2365.0,18.0,0.90625,0.3726602
2366.0,18.0,0.84375,0.6096959
2367.0,18.0,0.84375,0.46851516
2368.0,18.0,0.875,0.5926327
2369.0,18.0,0.78125,0.6530846
2370.0,18.0,0.90625,0.41802785
2371.0,18.0,0.84375,0.58664274
2372.0,18.0,0.875,0.57498515
2373.0,18.0,0.875,0.5839352
2374.0,18.0,0.875,0.41846418
2375.0,18.0,0.84375,0.37145233
2376.0,18.0,0.90625,0.39138228
2377.0,18.0,0.875,0.45144793
2378.0,18.0,0.78125,0.5680478
2379.0,18.0,0.9375,0.34962046
2380.0,18.0,0.71875,0.77760166
2381.0,18.0,0.9375,0.2521424
2382.0,18.0,0.8125,0.66666406
2383.0,18.0,0.8125,0.6996003
2384.0,18.0,0.875,0.50830305
2385.0,18.0,0.78125,0.53555995
2386.0,18.0,0.875,0.44158357
2387.0,18.0,0.78125,0.52350634
2388.0,18.0,0.75,0.6959624
2389.0,18.0,0.84375,0.4908911
2390.0,18.0,0.875,0.5465085
2391.0,18.0,0.84375,0.40955427
2392.0,18.0,0.90625,0.36382604
2393.0,18.0,0.9375,0.41245922
2394.0,18.0,0.84375,0.51506925
2395.0,18.0,0.875,0.5217286
2396.0,18.0,0.9375,0.49354282
2397.0,18.0,0.90625,0.40861362
2398.0,18.0,0.78125,0.80867255
2399.0,18.0,0.96875,0.23711002
2400.0,18.0,0.875,0.60521656
2401.0,18.0,0.75,0.9219037
2402.0,18.0,0.9375,0.31654888
2403.0,18.0,0.90625,0.536596
2404.0,18.0,0.84375,0.48011193
2405.0,18.0,0.96875,0.23949218
2406.0,18.0,0.8125,0.7897955
2407.0,18.0,0.875,0.5402508
2408.0,18.0,0.71875,0.7547623
2409.0,18.0,0.90625,0.42772597
2410.0,18.0,0.90625,0.5982881
2411.0,18.0,0.8125,0.506578
2412.0,18.0,0.78125,0.64449215
2413.0,18.0,0.96875,0.2922247
2414.0,18.0,0.90625,0.42957002
2415.0,18.0,0.84375,0.40222272
2416.0,18.0,0.8125,0.67500305
2417.0,18.0,0.8125,0.49928075
2418.0,18.0,0.78125,0.8179941
2419.0,18.0,0.90625,0.28793016
2420.0,18.0,0.875,0.568708
2421.0,18.0,0.84375,0.58011633
2422.0,18.0,0.96875,0.31258956
2423.0,18.0,0.875,0.488137
2424.0,18.0,0.875,0.3549852
2425.0,18.0,0.84375,0.70961
2426.0,18.0,0.90625,0.4334643
2427.0,18.0,0.875,0.42975128
2428.0,18.0,0.71875,0.6225485
2429.0,18.0,0.96875,0.22380927
2430.0,18.0,0.875,0.46859756
2431.0,18.0,0.78125,0.61786443
2432.0,18.0,0.875,0.45403042
2433.0,18.0,0.875,0.5486705
2434.0,18.0,0.75,0.523467
2435.0,18.0,0.84375,0.5614036
2436.0,18.0,0.875,0.5498196
2437.0,18.0,0.84375,0.59844905
2438.0,18.0,0.875,0.48877677
2439.0,18.0,0.84375,0.47026417
2440.0,18.0,0.8125,0.5354956
2441.0,18.0,0.875,0.48000458
2442.0,18.0,0.875,0.48914292
2443.0,18.0,0.84375,0.3799853
2444.0,18.0,0.9375,0.34486568
2445.0,18.0,0.84375,0.5825964
2446.0,18.0,0.84375,0.6380911
2447.0,18.0,0.9375,0.30053183
2448.0,18.0,0.875,0.45142516
2449.0,18.0,0.625,0.83441055
2450.0,18.0,0.84375,0.41208145
2451.0,18.0,0.8125,0.64389426
2452.0,18.0,0.875,0.6757481
2453.0,18.0,0.6875,0.7997425
2454.0,18.0,0.84375,0.7520052
2455.0,18.0,0.875,0.6124675
2456.0,18.0,0.90625,0.61279047
2457.0,18.0,0.75,0.6968516
2458.0,18.0,0.90625,0.411572
2459.0,18.0,0.96875,0.33056948
2460.0,18.0,0.6875,0.82110846
2461.0,18.0,0.90625,0.33236513
2462.0,18.0,0.84375,0.6215092
2463.0,18.0,0.84375,0.5651854
2464.0,18.0,0.90625,0.3903243
2465.0,18.0,0.90625,0.47337216
2466.0,18.0,0.9130434782608695,0.2557354
2467.0,19.0,0.96875,0.32911015
2468.0,19.0,0.8125,0.5296016
2469.0,19.0,0.96875,0.24785432
2470.0,19.0,1.0,0.27236247
2471.0,19.0,0.875,0.5591061
2472.0,19.0,0.90625,0.51073754
2473.0,19.0,0.875,0.43414795
2474.0,19.0,0.90625,0.41689894
2475.0,19.0,0.9375,0.40227607
2476.0,19.0,0.9375,0.33233324
2477.0,19.0,0.90625,0.4057979
2478.0,19.0,0.875,0.37382758
2479.0,19.0,0.875,0.35749394
2480.0,19.0,0.84375,0.51818174
2481.0,19.0,0.8125,0.6212708
2482.0,19.0,0.8125,0.7178249
2483.0,19.0,0.90625,0.40330768
2484.0,19.0,0.90625,0.39998543
2485.0,19.0,0.78125,0.6310698
2486.0,19.0,0.8125,0.5185797
2487.0,19.0,0.8125,0.66343325
2488.0,19.0,0.84375,0.5202741
2489.0,19.0,0.8125,0.53735375
2490.0,19.0,0.84375,0.63745004
2491.0,19.0,0.8125,0.7506624
2492.0,19.0,0.875,0.40708667
2493.0,19.0,0.8125,0.5381102
2494.0,19.0,0.8125,0.81958467
2495.0,19.0,0.90625,0.40204975
2496.0,19.0,0.9375,0.3547562
2497.0,19.0,0.75,0.8083094
2498.0,19.0,0.875,0.41348138
2499.0,19.0,0.8125,0.6364973
2500.0,19.0,0.8125,0.7325856
2501.0,19.0,0.90625,0.5122764
2502.0,19.0,0.78125,0.64650226
2503.0,19.0,0.84375,0.6239048
2504.0,19.0,0.84375,0.44965875
2505.0,19.0,0.875,0.444014
2506.0,19.0,0.875,0.4304826
2507.0,19.0,0.90625,0.5228991
2508.0,19.0,0.78125,0.72380924
2509.0,19.0,0.875,0.34624004
2510.0,19.0,0.84375,0.38066953
2511.0,19.0,0.75,0.7409683
2512.0,19.0,0.90625,0.49143428
2513.0,19.0,0.84375,0.53455013
2514.0,19.0,0.8125,0.6198242
2515.0,19.0,0.875,0.501812
2516.0,19.0,0.8125,0.6809664
2517.0,19.0,0.84375,0.5681372
2518.0,19.0,0.90625,0.5377574
2519.0,19.0,0.875,0.41883472
2520.0,19.0,0.84375,0.44964078
2521.0,19.0,0.84375,0.6646845
2522.0,19.0,0.96875,0.23467311
2523.0,19.0,0.8125,0.5531221
2524.0,19.0,0.875,0.47916412
2525.0,19.0,0.78125,0.6699904
2526.0,19.0,0.90625,0.36579216
2527.0,19.0,0.90625,0.38445362
2528.0,19.0,0.875,0.5464218
2529.0,19.0,0.90625,0.44629246
2530.0,19.0,0.8125,0.49905714
2531.0,19.0,0.9375,0.3421521
2532.0,19.0,0.8125,0.5160662
2533.0,19.0,0.84375,0.39872494
2534.0,19.0,0.875,0.39487663
2535.0,19.0,0.78125,0.6585765
2536.0,19.0,0.9375,0.3466286
2537.0,19.0,0.96875,0.36865363
2538.0,19.0,0.84375,0.43919158
2539.0,19.0,0.875,0.34736258
2540.0,19.0,0.8125,0.45221972
2541.0,19.0,0.90625,0.43274477
2542.0,19.0,0.875,0.501562
2543.0,19.0,0.8125,0.6402204
2544.0,19.0,0.84375,0.5748983
2545.0,19.0,0.9375,0.3294046
2546.0,19.0,0.875,0.41291523
2547.0,19.0,0.71875,0.8424613
2548.0,19.0,0.90625,0.45883587
2549.0,19.0,0.90625,0.31445247
2550.0,19.0,0.875,0.386914
2551.0,19.0,0.8125,0.7436316
2552.0,19.0,0.78125,0.7352693
2553.0,19.0,0.9375,0.40893254
2554.0,19.0,0.9375,0.32043636
2555.0,19.0,0.84375,0.64612305
2556.0,19.0,0.8125,0.45770025
2557.0,19.0,0.9375,0.5322217
2558.0,19.0,0.84375,0.50995433
2559.0,19.0,0.875,0.4119573
2560.0,19.0,0.75,0.758402
2561.0,19.0,0.875,0.5063404
2562.0,19.0,0.90625,0.49814683
2563.0,19.0,0.78125,0.6126549
2564.0,19.0,0.9375,0.49343747
2565.0,19.0,0.9375,0.39569074
2566.0,19.0,0.875,0.52114964
2567.0,19.0,0.90625,0.34573868
2568.0,19.0,0.90625,0.31428817
2569.0,19.0,0.90625,0.45800272
2570.0,19.0,0.90625,0.38446012
2571.0,19.0,0.875,0.4786167
2572.0,19.0,0.8125,0.42986235
2573.0,19.0,0.8125,0.49170437
2574.0,19.0,0.71875,0.60366315
2575.0,19.0,0.78125,0.62803507
2576.0,19.0,0.90625,0.38877872
2577.0,19.0,0.90625,0.37573382
2578.0,19.0,0.8125,0.62365067
2579.0,19.0,0.875,0.4290184
2580.0,19.0,0.9375,0.44385004
2581.0,19.0,0.90625,0.27202818
2582.0,19.0,0.875,0.49339473
2583.0,19.0,0.8125,0.60809183
2584.0,19.0,0.875,0.4992621
2585.0,19.0,0.875,0.52230465
2586.0,19.0,0.84375,0.61274207
2587.0,19.0,0.75,0.6332331
2588.0,19.0,0.84375,0.6462004
2589.0,19.0,0.84375,0.6280457
2590.0,19.0,0.90625,0.43230385
2591.0,19.0,0.9375,0.29734582
2592.0,19.0,0.9375,0.35402006
2593.0,19.0,0.78125,0.87665755
2594.0,19.0,0.875,0.4473866
2595.0,19.0,0.8125,0.6615848
2596.0,19.0,0.875,0.45947185
2597.0,19.0,0.84375,0.54590696
2598.0,19.0,0.78125,0.81183296
2599.0,19.0,0.9375,0.3801966
2600.0,19.0,0.78125,1.0204574
2601.0,19.0,0.875,0.5050399
2602.0,19.0,0.8125,0.4896243
2603.0,19.0,0.9130434782608695,0.34373114
2604.0,20.0,0.875,0.6475219
2605.0,20.0,0.75,0.9119015
2606.0,20.0,0.8125,0.5419325
2607.0,20.0,0.9375,0.33561733
2608.0,20.0,0.84375,0.44523016
2609.0,20.0,0.84375,0.5930887
2610.0,20.0,0.90625,0.36316422
2611.0,20.0,0.875,0.42660683
2612.0,20.0,0.9375,0.33150178
2613.0,20.0,0.90625,0.4440272
2614.0,20.0,0.71875,1.0521584
2615.0,20.0,0.9375,0.3487174
2616.0,20.0,0.84375,0.6035379
2617.0,20.0,0.78125,0.6777896
2618.0,20.0,0.84375,0.5869747
2619.0,20.0,0.9375,0.3292159
2620.0,20.0,0.75,0.5606647
2621.0,20.0,0.71875,0.8485546
2622.0,20.0,0.90625,0.34272334
2623.0,20.0,0.875,0.47522536
2624.0,20.0,0.875,0.37027866
2625.0,20.0,0.875,0.406158
2626.0,20.0,0.78125,0.9565667
2627.0,20.0,0.90625,0.4079684
2628.0,20.0,0.75,0.599259
2629.0,20.0,0.90625,0.465605
2630.0,20.0,0.96875,0.4148437
2631.0,20.0,0.96875,0.28337502
2632.0,20.0,0.875,0.61824983
2633.0,20.0,0.8125,0.6601206
2634.0,20.0,0.875,0.5766041
2635.0,20.0,0.84375,0.720226
2636.0,20.0,0.875,0.41399458
2637.0,20.0,0.90625,0.50067484
2638.0,20.0,0.84375,0.45639905
2639.0,20.0,0.78125,0.58430576
2640.0,20.0,0.875,0.4902826
2641.0,20.0,0.8125,0.58394104
2642.0,20.0,0.84375,0.47745633
2643.0,20.0,0.9375,0.4602005
2644.0,20.0,0.9375,0.4364193
2645.0,20.0,0.71875,0.9124194
2646.0,20.0,0.875,0.42198002
2647.0,20.0,0.90625,0.510056
2648.0,20.0,0.6875,0.8506269
2649.0,20.0,0.84375,0.5881872
2650.0,20.0,0.9375,0.3512865
2651.0,20.0,0.90625,0.39155743
2652.0,20.0,0.75,0.88810706
2653.0,20.0,0.8125,0.38773632
2654.0,20.0,0.78125,0.7339374
2655.0,20.0,0.78125,0.772864
2656.0,20.0,0.90625,0.41950315
2657.0,20.0,0.8125,0.5819544
2658.0,20.0,0.875,0.40868375
2659.0,20.0,0.90625,0.45976222
2660.0,20.0,0.75,0.6021849
2661.0,20.0,0.84375,0.44735777
2662.0,20.0,0.8125,0.6400059
2663.0,20.0,0.78125,0.6876145
2664.0,20.0,0.96875,0.27759847
2665.0,20.0,0.875,0.5797228
2666.0,20.0,0.875,0.57320654
2667.0,20.0,0.90625,0.4419176
2668.0,20.0,0.8125,0.66860336
2669.0,20.0,0.78125,0.72699606
2670.0,20.0,0.96875,0.363682
2671.0,20.0,0.84375,0.47013208
2672.0,20.0,0.8125,0.62838846
2673.0,20.0,0.8125,0.55181205
2674.0,20.0,0.84375,0.5072896
2675.0,20.0,0.875,0.34841534
2676.0,20.0,0.90625,0.47279462
2677.0,20.0,0.8125,0.5550515
2678.0,20.0,0.84375,0.51433265
2679.0,20.0,0.875,0.66862327
2680.0,20.0,0.90625,0.63178647
2681.0,20.0,0.8125,0.3699754
2682.0,20.0,0.8125,0.4469135
2683.0,20.0,0.96875,0.19051309
2684.0,20.0,0.84375,0.45039016
2685.0,20.0,0.90625,0.38618773
2686.0,20.0,0.875,0.45535672
2687.0,20.0,0.875,0.44562894
2688.0,20.0,0.90625,0.36098358
2689.0,20.0,0.96875,0.28847712
2690.0,20.0,0.84375,0.5751737
2691.0,20.0,0.84375,0.6199599
2692.0,20.0,0.96875,0.33441463
2693.0,20.0,0.875,0.48544616
2694.0,20.0,0.875,0.40091896
2695.0,20.0,0.90625,0.46506837
2696.0,20.0,0.90625,0.32511836
2697.0,20.0,0.875,0.5707328
2698.0,20.0,0.875,0.5130707
2699.0,20.0,0.875,0.6166724
2700.0,20.0,0.84375,0.36472893
2701.0,20.0,0.8125,0.6171543
2702.0,20.0,0.8125,0.51060516
2703.0,20.0,0.84375,0.52282304
2704.0,20.0,0.875,0.6669771
2705.0,20.0,0.96875,0.3014764
2706.0,20.0,0.90625,0.49474102
2707.0,20.0,0.8125,0.47989073
2708.0,20.0,0.875,0.45660266
2709.0,20.0,0.875,0.49664292
2710.0,20.0,0.90625,0.43695912
2711.0,20.0,0.90625,0.49706173
2712.0,20.0,0.9375,0.4128736
2713.0,20.0,0.8125,0.48495027
2714.0,20.0,0.78125,0.522536
2715.0,20.0,0.875,0.47820356
2716.0,20.0,0.84375,0.5922122
2717.0,20.0,0.75,0.612767
2718.0,20.0,0.78125,0.64374477
2719.0,20.0,0.875,0.51929086
2720.0,20.0,0.875,0.45406085
2721.0,20.0,0.84375,0.6743355
2722.0,20.0,0.84375,0.5094513
2723.0,20.0,0.90625,0.40477535
2724.0,20.0,0.875,0.4573902
2725.0,20.0,0.875,0.45511675
2726.0,20.0,0.84375,0.62387115
2727.0,20.0,0.9375,0.41689885
2728.0,20.0,0.875,0.35695523
2729.0,20.0,0.9375,0.34203413
2730.0,20.0,0.78125,0.6199574
2731.0,20.0,0.75,0.6377479
2732.0,20.0,0.875,0.3679288
2733.0,20.0,0.875,0.35079017
2734.0,20.0,0.84375,0.47868818
2735.0,20.0,0.90625,0.41788334
2736.0,20.0,0.8125,0.4472042
2737.0,20.0,0.78125,0.58817106
2738.0,20.0,0.8125,0.55927545
2739.0,20.0,0.9375,0.31145504
2740.0,20.0,0.8695652173913043,0.43899497
2741.0,21.0,0.875,0.3737434
2742.0,21.0,0.90625,0.47610655
2743.0,21.0,0.75,0.5281663
2744.0,21.0,0.90625,0.3705661
2745.0,21.0,0.875,0.4290707
2746.0,21.0,0.875,0.45687762
2747.0,21.0,0.875,0.5126322
2748.0,21.0,0.78125,0.6064067
2749.0,21.0,0.875,0.47762957
2750.0,21.0,0.9375,0.29614943
2751.0,21.0,0.78125,0.63350165
2752.0,21.0,0.78125,0.709393
2753.0,21.0,0.84375,0.44790024
2754.0,21.0,0.71875,0.7211207
2755.0,21.0,0.8125,0.639332
2756.0,21.0,0.84375,0.45261765
2757.0,21.0,0.84375,0.39787254
2758.0,21.0,0.9375,0.37082627
2759.0,21.0,0.9375,0.32810408
2760.0,21.0,0.90625,0.44342604
2761.0,21.0,0.90625,0.43155327
2762.0,21.0,0.8125,0.599458
2763.0,21.0,0.8125,0.74285716
2764.0,21.0,0.78125,0.6860811
2765.0,21.0,0.84375,0.5247317
2766.0,21.0,0.875,0.5450647
2767.0,21.0,0.96875,0.29186428
2768.0,21.0,0.9375,0.37604707
2769.0,21.0,0.875,0.38406792
2770.0,21.0,0.96875,0.260063
2771.0,21.0,0.8125,0.55881363
2772.0,21.0,0.84375,0.51976806
2773.0,21.0,0.84375,0.5689127
2774.0,21.0,0.90625,0.3156448
2775.0,21.0,0.9375,0.3863584
2776.0,21.0,0.875,0.5533044
2777.0,21.0,0.84375,0.51971066
2778.0,21.0,0.71875,0.71788347
2779.0,21.0,0.90625,0.4037748
2780.0,21.0,0.8125,0.40177932
2781.0,21.0,0.84375,0.562745
2782.0,21.0,0.875,0.42349094
2783.0,21.0,0.84375,0.42753604
2784.0,21.0,0.75,0.80099857
2785.0,21.0,0.9375,0.32242325
2786.0,21.0,0.90625,0.5024303
2787.0,21.0,0.9375,0.34434587
2788.0,21.0,0.84375,0.727987
2789.0,21.0,0.875,0.40775812
2790.0,21.0,0.90625,0.37934583
2791.0,21.0,0.9375,0.37046924
2792.0,21.0,0.84375,0.58480686
2793.0,21.0,0.90625,0.51627743
2794.0,21.0,0.84375,0.49466646
2795.0,21.0,0.96875,0.2746696
2796.0,21.0,0.84375,0.4969454
2797.0,21.0,0.90625,0.35230473
2798.0,21.0,0.75,0.5431134
2799.0,21.0,0.84375,0.5171425
2800.0,21.0,0.90625,0.41654193
2801.0,21.0,0.875,0.67311877
2802.0,21.0,0.84375,0.5461192
2803.0,21.0,0.84375,0.6067193
2804.0,21.0,0.90625,0.4888379
2805.0,21.0,0.75,1.0004011
2806.0,21.0,0.90625,0.38168558
2807.0,21.0,0.84375,0.49062023
2808.0,21.0,0.90625,0.322034
2809.0,21.0,0.875,0.40658465
2810.0,21.0,0.90625,0.3239805
2811.0,21.0,0.90625,0.41765636
2812.0,21.0,0.84375,0.5652902
2813.0,21.0,0.84375,0.40690926
2814.0,21.0,0.75,0.75586563
2815.0,21.0,0.8125,0.5164219
2816.0,21.0,0.9375,0.27471063
2817.0,21.0,0.8125,0.5672414
2818.0,21.0,0.71875,0.60914946
2819.0,21.0,0.8125,0.47825953
2820.0,21.0,1.0,0.061577268
2821.0,21.0,0.84375,0.43986067
2822.0,21.0,0.8125,0.8458196
2823.0,21.0,0.9375,0.29254904
2824.0,21.0,0.8125,0.5167344
2825.0,21.0,0.90625,0.3193245
2826.0,21.0,0.78125,0.5311074
2827.0,21.0,0.9375,0.2290056
2828.0,21.0,0.96875,0.4491744
2829.0,21.0,0.84375,0.59295994
2830.0,21.0,0.84375,0.56799674
2831.0,21.0,0.8125,0.4818162
2832.0,21.0,0.78125,0.65500563
2833.0,21.0,0.875,0.5693354
2834.0,21.0,0.71875,0.74828136
2835.0,21.0,0.875,0.4690257
2836.0,21.0,0.90625,0.36099765
2837.0,21.0,0.96875,0.43672708
2838.0,21.0,0.875,0.56621134
2839.0,21.0,0.875,0.48686126
2840.0,21.0,0.84375,0.604947
2841.0,21.0,0.875,0.56272256
2842.0,21.0,0.875,0.44892555
2843.0,21.0,0.875,0.36571735
2844.0,21.0,0.9375,0.2466072
2845.0,21.0,0.84375,0.6899861
2846.0,21.0,0.75,0.72233576
2847.0,21.0,0.875,0.49827036
2848.0,21.0,0.90625,0.37707767
2849.0,21.0,0.75,0.6459603
2850.0,21.0,0.84375,0.43749106
2851.0,21.0,0.71875,0.7358309
2852.0,21.0,0.90625,0.39011365
2853.0,21.0,0.84375,0.40320614
2854.0,21.0,0.84375,0.42964044
2855.0,21.0,0.9375,0.43404728
2856.0,21.0,0.75,0.6026603
2857.0,21.0,0.90625,0.45500177
2858.0,21.0,0.875,0.44175002
2859.0,21.0,0.875,0.51866204
2860.0,21.0,0.8125,0.53895706
2861.0,21.0,0.875,0.5750009
2862.0,21.0,0.875,0.41621068
2863.0,21.0,0.875,0.44299534
2864.0,21.0,0.84375,0.4586585
2865.0,21.0,0.8125,0.5417951
2866.0,21.0,0.875,0.64016855
2867.0,21.0,0.90625,0.38850725
2868.0,21.0,0.9375,0.36231673
2869.0,21.0,0.96875,0.33806026
2870.0,21.0,0.75,0.5333888
2871.0,21.0,0.90625,0.29051048
2872.0,21.0,0.84375,0.5585027
2873.0,21.0,0.84375,0.5543895
2874.0,21.0,0.90625,0.3060496
2875.0,21.0,0.8125,0.49240875
2876.0,21.0,0.84375,0.51852334
2877.0,21.0,0.9130434782608695,0.42412674
2878.0,22.0,0.8125,0.4714749
2879.0,22.0,0.8125,0.56028074
2880.0,22.0,0.84375,0.52170986
2881.0,22.0,0.84375,0.60402524
2882.0,22.0,0.75,0.8156704
2883.0,22.0,0.71875,0.77625585
2884.0,22.0,0.78125,0.6856416
2885.0,22.0,0.875,0.4958096
