X,Y,Z,标注类别名称,预测类别,图像路径
1.1197374,1.7475063,6.9658427,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/110.jpg
1.468508,0.99479353,7.3179855,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/112.jpg
0.79715276,1.6225767,6.8726606,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/115.jpg
1.2460278,1.7434286,7.1599455,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/13.jpeg
1.7056446,1.4388223,5.2895794,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/152.jpg
3.1164355,1.3724399,5.4632196,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/156.jpeg
0.9856753,1.8344454,6.746279,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/157.jpg
1.1911162,1.709624,7.2594357,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/16.jpg
1.0689192,1.5249882,7.2876854,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/169.jpg
0.8865194,1.8676559,6.6856565,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/185.jpg
1.0482569,1.5391501,7.343997,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/188.jpg
0.8858821,1.6656168,6.9953504,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/194.jpg
0.8262336,1.8997251,6.567873,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/2.jpg
1.0347056,1.6640663,6.439117,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/30.jpg
1.1546156,1.6904378,7.294305,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/35.jpg
1.1234845,1.7314147,7.229324,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/39.jpeg
1.2083527,1.2861952,7.1220956,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/46.jpg
0.9362939,1.8308673,6.7261643,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/50.jpg
1.0952024,1.6444304,7.0007,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/53.png
0.8483692,1.6956106,6.8400216,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/56.png
0.9245037,1.8874484,6.673844,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/57.jpeg
1.2351762,1.0524813,7.460763,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/58.jpg
0.84331053,1.9119617,6.7466507,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/59.jpg
0.79597765,1.5933443,6.8165092,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/61.jpg
0.5033038,1.6177856,7.2772326,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/68.jpg
0.86323446,1.6155934,6.869473,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/7.jpg
1.2841291,1.8083736,7.239914,葡萄-红,荔枝,fruit30_split/val/葡萄-红/71.jpg
1.4759895,0.96588737,7.3090463,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/75.jpg
1.5289259,0.9471193,7.3172398,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/76.jpg
1.1464164,1.6391674,7.2436767,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/8.jpg
0.6847035,1.4750375,7.3676014,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/84.png
0.4640003,1.6500111,5.714509,葡萄-红,西红柿,fruit30_split/val/葡萄-红/85.jpg
1.1926728,1.6306748,7.226288,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/86.jpg
1.4037752,1.0000708,7.3365655,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/88.jpeg
0.48956576,2.0019507,3.9426494,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/89.jpg
0.8634357,1.7639934,7.0455337,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/90.jpg
1.2400557,1.6913995,7.204801,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/98.jpg
-0.37261418,2.5003972,5.2336493,西瓜,西瓜,fruit30_split/val/西瓜/104.jpeg
-0.020638732,2.764609,4.4677677,西瓜,西瓜,fruit30_split/val/西瓜/108.jpg
-0.23129007,2.8980396,5.6541944,西瓜,西瓜,fruit30_split/val/西瓜/112.jpg
-0.10927977,2.9247668,4.109756,西瓜,西瓜,fruit30_split/val/西瓜/122.jpg
0.07879092,1.6155366,3.480922,西瓜,西瓜,fruit30_split/val/西瓜/127.jpg
-0.20958325,2.9145796,4.4764533,西瓜,西瓜,fruit30_split/val/西瓜/132.jpeg
0.6075384,1.2756641,3.3254902,西瓜,西瓜,fruit30_split/val/西瓜/134.jpg
-0.31151512,1.9185085,6.9063764,西瓜,西红柿,fruit30_split/val/西瓜/139.jpg
-0.33413395,2.9376266,4.3371525,西瓜,西瓜,fruit30_split/val/西瓜/14.jpg
1.2380694,1.8311878,3.358518,西瓜,西瓜,fruit30_split/val/西瓜/142.jpeg
0.014766775,2.9346333,4.859525,西瓜,西瓜,fruit30_split/val/西瓜/148.jpeg
0.07911208,2.9430559,4.966821,西瓜,西瓜,fruit30_split/val/西瓜/150.jpg
1.792405,2.789376,3.4435823,西瓜,西瓜,fruit30_split/val/西瓜/168.jpg
-0.10192137,2.9097116,4.5324235,西瓜,西瓜,fruit30_split/val/西瓜/170.jpeg
-0.23781677,2.9703434,4.459356,西瓜,西瓜,fruit30_split/val/西瓜/171.jpg
-0.165038,2.8459873,4.4391418,西瓜,西瓜,fruit30_split/val/西瓜/180.jpg
-0.20398164,2.9352636,4.0866795,西瓜,草莓,fruit30_split/val/西瓜/182.jpg
1.1335152,1.7362154,3.2914062,西瓜,西瓜,fruit30_split/val/西瓜/185.jpeg
0.40976143,1.958851,5.9511995,西瓜,西瓜,fruit30_split/val/西瓜/187.jpg
-0.5202949,2.9774356,4.4535775,西瓜,西瓜,fruit30_split/val/西瓜/189.jpg
0.16260861,1.5014312,3.3904245,西瓜,西瓜,fruit30_split/val/西瓜/198.jpg
1.2274319,3.1585243,3.815435,西瓜,西瓜,fruit30_split/val/西瓜/20.jpeg
-0.2619808,2.9377947,4.420584,西瓜,西瓜,fruit30_split/val/西瓜/22.jpeg
-0.005372195,2.7767305,4.6565385,西瓜,西瓜,fruit30_split/val/西瓜/28.jpeg
1.2002075,1.3222013,3.469951,西瓜,西瓜,fruit30_split/val/西瓜/34.jpg
-0.25525966,2.792516,4.7194934,西瓜,西瓜,fruit30_split/val/西瓜/35.jpg
-0.63509995,3.0076094,4.416918,西瓜,西瓜,fruit30_split/val/西瓜/36.jpg
1.2009556,1.3158435,3.4806917,西瓜,西瓜,fruit30_split/val/西瓜/39.jpg
-0.70221,2.9126945,4.590832,西瓜,西瓜,fruit30_split/val/西瓜/41.jpg
-0.090175495,2.6705046,4.5309134,西瓜,西瓜,fruit30_split/val/西瓜/46.jpeg
1.2467923,2.8525374,3.6083937,西瓜,西瓜,fruit30_split/val/西瓜/57.jpg
-0.06915485,2.8921614,4.6748323,西瓜,西瓜,fruit30_split/val/西瓜/58.jpg
-0.35946628,2.8370323,4.334129,西瓜,西瓜,fruit30_split/val/西瓜/60.jpg
0.029229866,2.7753456,4.408782,西瓜,西瓜,fruit30_split/val/西瓜/69.jpg
1.1255242,1.8103334,3.2159607,西瓜,西瓜,fruit30_split/val/西瓜/72.jpg
1.2291265,1.3443395,3.4965432,西瓜,西瓜,fruit30_split/val/西瓜/87.jpg
1.2033014,2.2002308,4.2492905,西瓜,西瓜,fruit30_split/val/西瓜/9.jpg
-0.26133928,1.7987453,7.5823026,西红柿,石榴,fruit30_split/val/西红柿/100.jpg
-0.74322027,1.7066175,7.112296,西红柿,西红柿,fruit30_split/val/西红柿/101.jpg
-0.73098713,1.496931,7.109575,西红柿,西红柿,fruit30_split/val/西红柿/108.jpg
-0.9107985,1.2427179,7.174717,西红柿,西红柿,fruit30_split/val/西红柿/11.jpg
-0.39204907,2.667529,5.435321,西红柿,西红柿,fruit30_split/val/西红柿/116.jpg
-0.11817272,1.3996581,7.5601926,西红柿,西红柿,fruit30_split/val/西红柿/122.jpg
-0.117053136,1.7588292,5.488587,西红柿,西红柿,fruit30_split/val/西红柿/124.jpeg
-1.0171547,1.1949999,7.108983,西红柿,西红柿,fruit30_split/val/西红柿/128.jpg
-0.535347,1.1138604,7.0362887,西红柿,西红柿,fruit30_split/val/西红柿/138.jpg
-0.70065886,1.4386761,7.1485863,西红柿,西红柿,fruit30_split/val/西红柿/143.jpg
-0.5839774,1.4570858,6.8913994,西红柿,西红柿,fruit30_split/val/西红柿/145.jpg
0.26684684,2.671487,5.6131983,西红柿,西红柿,fruit30_split/val/西红柿/147.jpg
-0.49936312,1.595545,7.279541,西红柿,西红柿,fruit30_split/val/西红柿/152.jpg
-0.9059344,1.2334433,7.187989,西红柿,西红柿,fruit30_split/val/西红柿/156.jpg
-0.6098394,1.4415567,7.300001,西红柿,西红柿,fruit30_split/val/西红柿/166.jpg
-0.7296,1.4238411,7.283137,西红柿,西红柿,fruit30_split/val/西红柿/170.jpeg
-0.6005157,1.401002,7.279529,西红柿,西红柿,fruit30_split/val/西红柿/172.jpeg
-0.66562814,1.5287133,7.1153307,西红柿,西红柿,fruit30_split/val/西红柿/179.jpg
-0.57194,1.5208718,6.986921,西红柿,西红柿,fruit30_split/val/西红柿/18.jpg
-0.104387455,1.81387,4.378465,西红柿,西红柿,fruit30_split/val/西红柿/183.jpg
-0.15557678,1.5009652,7.305913,西红柿,圣女果,fruit30_split/val/西红柿/194.jpg
-0.84910357,1.2591443,7.255305,西红柿,西红柿,fruit30_split/val/西红柿/20.jpg
-0.10055399,1.4376955,4.1270065,西红柿,西红柿,fruit30_split/val/西红柿/22.jpg
0.59727484,2.3601618,4.8419,西红柿,西红柿,fruit30_split/val/西红柿/23.jpg
-0.2316111,1.5554801,7.462499,西红柿,西红柿,fruit30_split/val/西红柿/34.jpg
-0.7365128,1.1358901,6.772584,西红柿,西红柿,fruit30_split/val/西红柿/35.jpg
-0.72180253,1.1713731,7.044208,西红柿,西红柿,fruit30_split/val/西红柿/45.jpg
1.9592313,0.7230202,4.7934933,西红柿,桂圆,fruit30_split/val/西红柿/48.jpg
-0.87036544,1.2368159,7.170953,西红柿,西红柿,fruit30_split/val/西红柿/50.jpg
-0.61116654,1.630058,7.232097,西红柿,西红柿,fruit30_split/val/西红柿/55.jpg
-0.9388461,1.2528737,7.16195,西红柿,西红柿,fruit30_split/val/西红柿/57.jpg
-0.75363714,1.2233505,6.7700605,西红柿,西红柿,fruit30_split/val/西红柿/60.jpg
-0.7011489,1.1457143,6.922901,西红柿,西红柿,fruit30_split/val/西红柿/68.jpg
1.5760492,0.9677943,5.2122593,西红柿,西红柿,fruit30_split/val/西红柿/91.jpg
1.1667457,1.4216635,4.870407,西红柿,西红柿,fruit30_split/val/西红柿/94.jpg
0.74404794,1.5560279,7.2057686,西红柿,西红柿,fruit30_split/val/西红柿/95.jpg
1.0312428,1.0795387,7.5510755,车厘子,车厘子,fruit30_split/val/车厘子/100.jpg
0.9547131,1.1629448,7.4519114,车厘子,葡萄-红,fruit30_split/val/车厘子/11.jpeg
-0.088838235,1.3227123,6.607184,车厘子,车厘子,fruit30_split/val/车厘子/128.jpg
-0.026284063,2.1411483,5.728404,车厘子,车厘子,fruit30_split/val/车厘子/132.jpg
-0.92533463,1.8053172,4.01273,车厘子,车厘子,fruit30_split/val/车厘子/146.jpg
-0.23832045,1.1871954,5.6237545,车厘子,车厘子,fruit30_split/val/车厘子/165.jpg
-0.45279002,1.4264187,6.8482895,车厘子,车厘子,fruit30_split/val/车厘子/17.jpg
-0.2375473,1.4466213,7.4310718,车厘子,圣女果,fruit30_split/val/车厘子/171.jpg
-0.37570134,1.481536,7.3590794,车厘子,车厘子,fruit30_split/val/车厘子/175.jpg
0.5371133,1.5370526,7.2976117,车厘子,车厘子,fruit30_split/val/车厘子/177.jpg
0.8420481,2.0173795,6.399248,车厘子,车厘子,fruit30_split/val/车厘子/180.jpg
0.32869774,1.5205835,7.6463156,车厘子,车厘子,fruit30_split/val/车厘子/181.jpg
-0.5197468,1.462357,6.8732543,车厘子,车厘子,fruit30_split/val/车厘子/182.jpg
0.01317985,1.4087241,6.9026937,车厘子,车厘子,fruit30_split/val/车厘子/187.jpg
1.021108,1.2344567,7.493562,车厘子,葡萄-红,fruit30_split/val/车厘子/191.jpg
0.38396043,1.4153615,7.485074,车厘子,车厘子,fruit30_split/val/车厘子/199.jpg
0.610117,1.5441699,7.2005873,车厘子,车厘子,fruit30_split/val/车厘子/20.jpg
0.4803505,1.4737116,7.3838453,车厘子,车厘子,fruit30_split/val/车厘子/21.jpg
0.18089485,1.4927626,6.9981666,车厘子,车厘子,fruit30_split/val/车厘子/22.jpg
0.61753815,1.3863032,7.451231,车厘子,车厘子,fruit30_split/val/车厘子/25.jpeg
0.12512848,1.5222845,6.998142,车厘子,车厘子,fruit30_split/val/车厘子/43.jpg
0.5080359,1.4709845,7.2133846,车厘子,车厘子,fruit30_split/val/车厘子/59.jpg
0.87002635,1.9136031,6.3030286,车厘子,车厘子,fruit30_split/val/车厘子/70.jpg
-0.019705888,1.4449234,7.004929,车厘子,车厘子,fruit30_split/val/车厘子/72.jpg
-0.31190962,1.7193323,5.308734,车厘子,苹果-红,fruit30_split/val/车厘子/73.jpg
0.6998547,1.2226285,7.5469923,车厘子,车厘子,fruit30_split/val/车厘子/77.jpg
0.8099642,1.1351291,7.585582,车厘子,车厘子,fruit30_split/val/车厘子/83.jpeg
0.5387146,1.550282,7.4817696,车厘子,车厘子,fruit30_split/val/车厘子/91.jpg
-0.34398016,1.741884,5.197805,车厘子,石榴,fruit30_split/val/车厘子/92.jpg
0.29820836,1.40796,7.589222,车厘子,车厘子,fruit30_split/val/车厘子/94.jpg
0.626026,1.2738981,7.583414,车厘子,车厘子,fruit30_split/val/车厘子/96.jpg
-0.028893236,1.3965491,3.8684402,车厘子,车厘子,fruit30_split/val/车厘子/99.jpg
0.052341685,3.4664147,2.6735225,香蕉,香蕉,fruit30_split/val/香蕉/1.jpg
3.0018926,2.6244133,3.8909771,香蕉,黄瓜,fruit30_split/val/香蕉/100.jpg
0.61926866,3.0693383,3.3072884,香蕉,胡萝卜,fruit30_split/val/香蕉/109.jpg
0.15280557,3.5108733,2.5885754,香蕉,香蕉,fruit30_split/val/香蕉/111.jpg
0.0441188,3.6204925,2.47789,香蕉,香蕉,fruit30_split/val/香蕉/119.jpg
0.032384723,2.7947142,4.38916,香蕉,香蕉,fruit30_split/val/香蕉/120.jpg
0.10264199,3.5463114,2.7442865,香蕉,香蕉,fruit30_split/val/香蕉/123.jpg
0.123089656,3.5109968,2.631186,香蕉,香蕉,fruit30_split/val/香蕉/129.jpg
-0.24451378,3.8139284,2.3547978,香蕉,香蕉,fruit30_split/val/香蕉/130.png
-0.034268126,3.6429317,2.4674916,香蕉,香蕉,fruit30_split/val/香蕉/134.jpg
0.07987054,3.1899457,3.3099463,香蕉,香蕉,fruit30_split/val/香蕉/143.jpg
0.12902448,3.5004947,2.5609953,香蕉,香蕉,fruit30_split/val/香蕉/147.jpeg
2.9310644,1.900616,4.7934675,香蕉,香蕉,fruit30_split/val/香蕉/149.jpg
0.06532755,3.5429204,2.4800599,香蕉,香蕉,fruit30_split/val/香蕉/15.jpg
0.038112376,3.6225715,2.4353957,香蕉,香蕉,fruit30_split/val/香蕉/150.jpg
-0.10396796,3.6871297,2.4706118,香蕉,香蕉,fruit30_split/val/香蕉/153.jpg
2.9855225,1.8464624,4.8410554,香蕉,葡萄-白,fruit30_split/val/香蕉/16.jpg
-0.14565472,3.7369728,2.4249337,香蕉,香蕉,fruit30_split/val/香蕉/168.jpg
-0.057265874,3.41145,2.7915943,香蕉,香蕉,fruit30_split/val/香蕉/169.jpg
0.097824976,3.380779,2.6725566,香蕉,香蕉,fruit30_split/val/香蕉/171.jpg
0.054018598,3.4495745,2.6853116,香蕉,香蕉,fruit30_split/val/香蕉/173.jpg
0.25436252,3.1262717,2.8858247,香蕉,香蕉,fruit30_split/val/香蕉/177.jpg
-0.20370337,3.7796152,2.3857913,香蕉,香蕉,fruit30_split/val/香蕉/188.jpg
0.81901556,2.823619,3.6716413,香蕉,香蕉,fruit30_split/val/香蕉/197.jpg
-0.17548452,3.714783,2.5469863,香蕉,香蕉,fruit30_split/val/香蕉/199.jpg
-0.2234679,3.524797,2.8323696,香蕉,香蕉,fruit30_split/val/香蕉/21.jpg
0.020177104,3.4902503,2.6729276,香蕉,香蕉,fruit30_split/val/香蕉/29.jpg
-0.21063733,3.7508748,2.40368,香蕉,香蕉,fruit30_split/val/香蕉/3.png
-0.10950393,3.7058933,2.4392552,香蕉,香蕉,fruit30_split/val/香蕉/31.jpg
-0.18745162,3.3733633,3.0386136,香蕉,香蕉,fruit30_split/val/香蕉/33.png
0.051508483,3.5832565,2.4436877,香蕉,香蕉,fruit30_split/val/香蕉/37.jpg
2.8966963,1.8475337,4.832892,香蕉,香蕉,fruit30_split/val/香蕉/44.jpg
0.26268038,3.4351695,2.8068264,香蕉,香蕉,fruit30_split/val/香蕉/48.jpg
-0.17423904,3.7321215,2.4557052,香蕉,香蕉,fruit30_split/val/香蕉/59.jpg
-0.014502119,3.6210022,2.5012236,香蕉,香蕉,fruit30_split/val/香蕉/62.jpg
0.065737985,3.3601155,2.799729,香蕉,香蕉,fruit30_split/val/香蕉/72.jpg
2.0343266,2.9005167,3.430144,黄瓜,黄瓜,fruit30_split/val/黄瓜/1.jpg
2.0494404,2.86039,3.4793937,黄瓜,黄瓜,fruit30_split/val/黄瓜/10.jpg
2.7562218,2.9058328,3.6214905,黄瓜,黄瓜,fruit30_split/val/黄瓜/100.jpg
2.4833465,3.377605,3.2307296,黄瓜,黄瓜,fruit30_split/val/黄瓜/13.jpg
1.0597663,2.2009785,4.3811665,黄瓜,黄瓜,fruit30_split/val/黄瓜/135.jpg
3.0057788,2.5583365,3.8853467,黄瓜,黄瓜,fruit30_split/val/黄瓜/144.jpg
2.672768,3.1584444,3.4248211,黄瓜,黄瓜,fruit30_split/val/黄瓜/148.jpeg
2.4642432,3.4632392,3.146372,黄瓜,黄瓜,fruit30_split/val/黄瓜/152.jpg
2.4896965,3.3112957,3.30016,黄瓜,黄瓜,fruit30_split/val/黄瓜/161.jpg
2.4750242,3.376605,3.2031732,黄瓜,黄瓜,fruit30_split/val/黄瓜/162.jpg
2.5374684,3.2716393,3.284322,黄瓜,黄瓜,fruit30_split/val/黄瓜/163.jpg
2.4969087,3.3922505,3.2064075,黄瓜,黄瓜,fruit30_split/val/黄瓜/166.jpg
2.22616,3.1873333,3.546229,黄瓜,黄瓜,fruit30_split/val/黄瓜/175.jpg
2.0523214,2.793485,3.5945644,黄瓜,黄瓜,fruit30_split/val/黄瓜/188.jpg
2.14122,3.077796,3.3732839,黄瓜,黄瓜,fruit30_split/val/黄瓜/199.jpeg
1.9590647,2.540033,3.4300046,黄瓜,黄瓜,fruit30_split/val/黄瓜/200.jpeg
2.3317974,3.402266,3.2984262,黄瓜,黄瓜,fruit30_split/val/黄瓜/22.jpg
2.4165187,3.3512013,3.3034873,黄瓜,黄瓜,fruit30_split/val/黄瓜/27.jpg
2.458035,3.2507238,3.4425545,黄瓜,黄瓜,fruit30_split/val/黄瓜/37.jpeg
2.5612102,3.2917645,3.2990727,黄瓜,黄瓜,fruit30_split/val/黄瓜/40.jpg
2.0916817,3.1480532,3.417629,黄瓜,黄瓜,fruit30_split/val/黄瓜/45.jpg
2.908688,2.8633301,3.748214,黄瓜,黄瓜,fruit30_split/val/黄瓜/46.jpg
2.0490468,2.8830397,3.4971921,黄瓜,黄瓜,fruit30_split/val/黄瓜/49.jpg
2.2040684,3.0757103,3.500632,黄瓜,黄瓜,fruit30_split/val/黄瓜/52.jpg
2.4084587,3.3399312,3.3338945,黄瓜,黄瓜,fruit30_split/val/黄瓜/54.jpg
1.5023037,3.0999794,6.8565416,黄瓜,黄瓜,fruit30_split/val/黄瓜/59.jpg
2.2882688,3.2761996,3.3546154,黄瓜,黄瓜,fruit30_split/val/黄瓜/7.jpeg
2.510995,2.9578412,3.471694,黄瓜,黄瓜,fruit30_split/val/黄瓜/71.jpg
2.8840435,2.81838,3.7358649,黄瓜,黄瓜,fruit30_split/val/黄瓜/74.jpg
2.0471554,2.8567827,3.530692,黄瓜,黄瓜,fruit30_split/val/黄瓜/76.jpg
2.394004,3.4568825,3.1522458,黄瓜,黄瓜,fruit30_split/val/黄瓜/87.jpg
2.3860362,3.194533,3.4983225,黄瓜,黄瓜,fruit30_split/val/黄瓜/9.jpg
2.6725729,3.1501758,3.558416,黄瓜,黄瓜,fruit30_split/val/黄瓜/91.png
2.3671696,3.300716,3.4213564,黄瓜,黄瓜,fruit30_split/val/黄瓜/94.jpg
2.6206346,3.1594687,3.4778397,黄瓜,黄瓜,fruit30_split/val/黄瓜/97.jpg
